movie_id,cast,crew
400650,"[{'id': 5081, 'name': 'Эмили Блант', 'character': 'Mary Poppins'}, {'id': 1179651, 'name': 'Лин-Мануэль Миранда', 'character': 'Jack'}, {'id': 17064, 'name': 'Бен Уишоу', 'character': 'Michael Banks'}, {'id': 1246, 'name': 'Эмили Мортимер', 'character': 'Jane Banks'}, {'id': 1181403, 'name': 'Pixie Davies', 'character': 'Annabel'}, {'id': 1759999, 'name': 'Nathanael Saleh', 'character': 'John'}, {'id': 1760000, 'name': 'Joel Dawson', 'character': 'Georgie'}, {'id': 477, 'name': 'Джули Уолтерс', 'character': 'Ellen'}, {'id': 5064, 'name': 'Мэрил Стрип', 'character': 'Cousin Topsy'}, {'id': 5472, 'name': 'Колин Ферт', 'character': 'Wilkins / Wolf (voice)'}]","[{'id': 17633, 'name': 'Rob Marshall', 'job': 'Director'}]"
342473,"[{'id': 18050, 'name': 'Эль Фаннинг', 'character': 'Félicie Milliner (voice)'}, {'id': 122889, 'name': 'Дейн Дехаан', 'character': 'Victor (voice)'}, {'id': 1239482, 'name': 'Carly Rae Jepsen', 'character': 'Odette (voice)'}, {'id': 1483976, 'name': 'Мэдди Зиглер', 'character': 'Camille Le Haut (voice)'}, {'id': 14639, 'name': 'Mel Brooks', 'character': 'Mustachioed Creep (voice)'}, {'id': 12487, 'name': 'Julie Khaner', 'character': 'Regine Le Haut (voice)'}, {'id': 170369, 'name': 'Terrence Scammell', 'character': 'Merante (voice)'}, {'id': 12983, 'name': 'Joe Sheridan', 'character': 'Director of Opera (voice)'}, {'id': 1209880, 'name': 'Tamir Kapelian', 'character': 'Rudolph / Mathurin (voice)'}, {'id': 1725473, 'name': 'Elana Dunkelman', 'character': 'Dora / Rosita (voice)'}]","[{'id': 1316783, 'name': 'Eric Summer', 'job': 'Director'}, {'id': 1792483, 'name': 'Éric Warin', 'job': 'Director'}]"
97,"[{'id': 1229, 'name': 'Джефф Бриджес', 'character': 'Kevin Flynn / Clu'}, {'id': 2547, 'name': 'Bruce Boxleitner', 'character': 'Alan Bradley / Tron'}, {'id': 2076, 'name': 'Дэвид Уорнер', 'character': 'Ed Dillinger / Sark / Voice of Master Control Program'}, {'id': 2548, 'name': 'Cindy Morgan', 'character': 'Lora / Yori'}, {'id': 2549, 'name': 'Barnard Hughes', 'character': 'Dr. Walter Gibbs / Dumont'}, {'id': 2550, 'name': 'Dan Shor', 'character': 'Ram/Popcorn Co-Worker'}, {'id': 12876, 'name': 'Peter Jurasik', 'character': 'Crom'}, {'id': 12877, 'name': 'Tony Stephano', 'character': ""Peter / Sark's Lieutenant""}, {'id': 12878, 'name': 'Craig Chudy', 'character': 'Warrior #1'}, {'id': 12879, 'name': 'Vince Deadrick Jr.', 'character': 'Warrior #2'}]","[{'id': 12859, 'name': 'Steven Lisberger', 'job': 'Director'}]"
5492,"[{'id': 216986, 'name': 'Люк Хемсворт', 'character': 'Lee Gunner'}, {'id': 192, 'name': 'Морган Фримен', 'character': 'Kendrick Ryker'}, {'id': 3325593, 'name': 'Joseph Baena', 'character': 'Wally'}, {'id': 2219683, 'name': 'Maurice P. Kerry', 'character': 'Sean Keller'}, {'id': 61856, 'name': 'Mykel Shannon Jenkins', 'character': 'Dobbs'}, {'id': 3277483, 'name': 'Grant Feely', 'character': 'Luke'}, {'id': 3729583, 'name': 'Connor DeWolfe', 'character': 'Travis Gunner'}, {'id': 2519858, 'name': 'Sean Rogers', 'character': 'Agent Ron Kaylor'}, {'id': 2906699, 'name': 'Gene Dante', 'character': 'Lieutenant James'}, {'id': 3817648, 'name': 'Derrick Goodman Jr.', 'character': 'Deputy Sheriff'}]","[{'id': 41355, 'name': 'Dimitri Logothetis', 'job': 'Director'}]"
1141581,[],[]
8643,"[{'id': 350, 'name': 'Laura Linney', 'character': 'Erin Bruner'}, {'id': 207, 'name': 'Tom Wilkinson', 'character': 'Father Moore'}, {'id': 55152, 'name': 'Кэмпбелл Скотт', 'character': 'Ethan Thomas'}, {'id': 53828, 'name': 'Дженнифер Карпентер', 'character': 'Emily Rose'}, {'id': 6074, 'name': 'Kenneth Welsh', 'character': 'Dr. Mueller'}, {'id': 54782, 'name': 'Mary Beth Hurt', 'character': 'Judge Brewster'}, {'id': 10132, 'name': 'Колм Фиори', 'character': 'Karl Gunderson'}, {'id': 15319, 'name': 'Генри Черни', 'character': 'Dr. Briggs'}, {'id': 21041, 'name': 'Шоре Агдашлу', 'character': 'Dr. Adani'}, {'id': 14595, 'name': 'Дункан Фрайзер', 'character': 'Dr. Cartwright'}]","[{'id': 55499, 'name': 'Скотт Дерриксон', 'job': 'Director'}]"
816,"[{'id': 12073, 'name': 'Майк Майерс', 'character': 'Austin Powers / Dr. Evil'}, {'id': 13918, 'name': 'Элизабет Хёрли', 'character': 'Vanessa Kensington'}, {'id': 13919, 'name': 'Майкл Йорк', 'character': 'Basil Exposition'}, {'id': 13920, 'name': 'Mimi Rogers', 'character': 'Mrs. Kensington'}, {'id': 9208, 'name': 'Robert Wagner', 'character': 'Number Two'}, {'id': 13922, 'name': 'Seth Green', 'character': 'Scott Evil'}, {'id': 13923, 'name': 'Fabiana Udenio', 'character': 'Alotta Fagina'}, {'id': 13924, 'name': 'Mindy Sterling', 'character': 'Frau Farbissina'}, {'id': 13925, 'name': 'Paul Dillon', 'character': ""Patty O'Brien""}, {'id': 16119, 'name': 'Charles Napier', 'character': 'Commander Gilmour'}]","[{'id': 6737, 'name': 'Jay Roach', 'job': 'Director'}]"
379149,"[{'id': 517, 'name': 'Пирс Броснан', 'character': 'Liam Hennessy'}, {'id': 18897, 'name': 'Джеки Чан', 'character': 'Quan Ngoc Minh'}, {'id': 1267122, 'name': 'Rory Fleck-Byrne', 'character': 'Sean Morrison'}, {'id': 56650, 'name': 'Рэй Фирон', 'character': 'Commander Richard Bromley'}, {'id': 1356630, 'name': 'Чарли Мерфи', 'character': 'Maggie / Sara McKay'}, {'id': 107734, 'name': 'Orla Brady', 'character': 'Mary Hennessy'}, {'id': 73288, 'name': 'Майкл МакЭлхаттон', 'character': 'Jim Kavanagh'}, {'id': 65890, 'name': 'Lia Williams', 'character': 'Katherine Davies'}, {'id': 17484, 'name': 'Dermot Crowley', 'character': 'Hugh McGrath'}, {'id': 76415, 'name': 'Stephen Hogan', 'character': 'Christy Murphy'}]","[{'id': 10702, 'name': 'Martin Campbell', 'job': 'Director'}]"
518068,"[{'id': 75913, 'name': 'Ха Чон У', 'character': 'Gang-rim'}, {'id': 150125, 'name': 'Чжу Чжи Хун', 'character': 'Hae Won-maek'}, {'id': 1128106, 'name': 'Ким Хян Ки', 'character': 'Deok-choon'}, {'id': 1024395, 'name': 'Ма Дон Сок', 'character': 'Sung-ju / Household God'}, {'id': 118976, 'name': '김동욱', 'character': 'Kim Su-hong'}, {'id': 73249, 'name': 'Ли Джон-джэ', 'character': 'King Yeomra'}, {'id': 1203792, 'name': 'Чо Хан Чхоль', 'character': 'Prosecutor'}, {'id': 1004565, 'name': '임원희', 'character': 'Prosecutor'}, {'id': 1299277, 'name': '남일우', 'character': 'Heo Choon-sam'}, {'id': 2097275, 'name': '정지훈', 'character': 'Heo Hyun-dong'}]","[{'id': 84969, 'name': '김용화', 'job': 'Director'}]"
2270,"[{'id': 23458, 'name': 'Чарли Кокс', 'character': 'Tristan Thorn'}, {'id': 6194, 'name': 'Клэр Дэйнс', 'character': 'Yvaine'}, {'id': 1160, 'name': 'Мишель Пфайффер', 'character': 'Lamia'}, {'id': 2983, 'name': 'Марк Стронг', 'character': 'Septimus'}, {'id': 973, 'name': 'Джейсон Флеминг', 'character': 'Primus'}, {'id': 380, 'name': 'Роберт Де Ниро', 'character': 'Captain Shakespeare'}, {'id': 23459, 'name': 'Сиенна Миллер', 'character': 'Victoria'}, {'id': 84035, 'name': 'Sarah Alexander', 'character': 'Empusa'}, {'id': 33450, 'name': 'Joanna Scanlan', 'character': 'Mormo'}, {'id': 207295, 'name': 'Melanie Hill', 'character': 'Ditchwater Sal'}]","[{'id': 957, 'name': 'Matthew Vaughn', 'job': 'Director'}]"
655,"[{'id': 5048, 'name': 'Гарри Дин Стэнтон', 'character': 'Travis'}, {'id': 2630, 'name': 'Настасья Кински', 'character': 'Jane'}, {'id': 923, 'name': 'Dean Stockwell', 'character': 'Walt'}, {'id': 9892, 'name': 'Hunter Carson', 'character': 'Hunter'}, {'id': 9893, 'name': 'Aurore Clément', 'character': 'Anne'}, {'id': 9894, 'name': 'Bernhard Wicki', 'character': 'Doctor Ulmer'}, {'id': 2922446, 'name': 'Sam Berry', 'character': 'Gas Station Attendant'}, {'id': 1482977, 'name': 'Claresie Mobley', 'character': 'Car Rental Clerk'}, {'id': 54754, 'name': 'Viva', 'character': 'Woman on TV'}, {'id': 1245394, 'name': 'Socorro Valdez', 'character': 'Carmelita'}]","[{'id': 2303, 'name': 'Вим Вендерс', 'job': 'Director'}]"
1462776,[],"[{'id': 3318368, 'name': 'Ella Wright', 'job': 'Director'}]"
9398,"[{'id': 7399, 'name': 'Бен Стиллер', 'character': 'Derek Zoolander'}, {'id': 887, 'name': 'Оуэн Уилсон', 'character': 'Hansel'}, {'id': 15286, 'name': 'Christine Taylor', 'character': 'Matilda Jeffries'}, {'id': 23659, 'name': 'Уилл Феррелл', 'character': 'Mugatu'}, {'id': 63, 'name': 'Милла Йовович', 'character': 'Katinka'}, {'id': 26042, 'name': 'Jerry Stiller', 'character': 'Maury Ballstein'}, {'id': 12640, 'name': 'Дэвид Духовны', 'character': 'J.P. Prewitt'}, {'id': 10127, 'name': 'Джон Войт', 'character': 'Larry Zoolander'}, {'id': 52860, 'name': 'Judah Friedlander', 'character': 'Scrappy Zoolander'}, {'id': 203809, 'name': 'Nathan Lee Graham', 'character': 'Todd'}]","[{'id': 7399, 'name': 'Бен Стиллер', 'job': 'Director'}]"
40108,"[{'id': 41127, 'name': 'Laura Gemser', 'character': 'Emanuella Brindisi'}, {'id': 31991, 'name': 'Gabriele Tinti', 'character': 'Tommy Snow'}, {'id': 587352, 'name': 'Livia Russo', 'character': 'Livia Brindisi'}, {'id': 1340072, 'name': 'Χάρης Τρύφωνας', 'character': 'Mario Infanti'}, {'id': 587353, 'name': 'Nadia Neri', 'character': 'Ilona'}, {'id': 1707398, 'name': 'Vagelis Vartan', 'character': 'Mike'}, {'id': 30898, 'name': 'Gordon Mitchell', 'character': 'Robert'}, {'id': 1707397, 'name': 'Παντελής Αγγελόπουλος', 'character': 'Victor Brindisi'}, {'id': 1368636, 'name': 'Έλλη Κυριακίδου', 'character': ''}, {'id': 1653704, 'name': 'Γιώργος Ζένιος', 'character': ''}]","[{'id': 587351, 'name': 'Ηλίας Μυλωνάκος', 'job': 'Director'}]"
829,"[{'id': 514, 'name': 'Джек Николсон', 'character': ""J.J. 'Jake' Gittes""}, {'id': 6450, 'name': 'Фэй Данауэй', 'character': 'Evelyn Cross Mulwray'}, {'id': 6593, 'name': 'Джон Хьюстон', 'character': 'Noah Cross'}, {'id': 12295, 'name': 'Perry Lopez', 'character': 'Lieutenant Lou Escobar'}, {'id': 12296, 'name': 'Джон Хиллерман', 'character': 'Russ Yelburton'}, {'id': 6587, 'name': 'Diane Ladd', 'character': 'Ida Sessions'}, {'id': 3556, 'name': 'Roman Polanski', 'character': 'Man with Knife'}, {'id': 12298, 'name': 'Roy Jenson', 'character': 'Claude Mulvihill'}, {'id': 12299, 'name': 'Richard Bakalyan', 'character': 'Detective Loach'}, {'id': 20904, 'name': 'Джеймс Хонг', 'character': ""Evelyn's Butler""}]","[{'id': 3556, 'name': 'Roman Polanski', 'job': 'Director'}]"
506574,"[{'id': 1098962, 'name': 'Дав Камерон', 'character': 'Mal'}, {'id': 75041, 'name': 'Cameron Boyce', 'character': 'Carlos'}, {'id': 1331457, 'name': 'София Карсон', 'character': 'Evie'}, {'id': 121868, 'name': 'Booboo Stewart', 'character': 'Jay'}, {'id': 1421393, 'name': 'Mitchell Hope', 'character': 'Ben'}, {'id': 1331456, 'name': 'Sarah Jeffery', 'character': 'Audrey'}, {'id': 80613, 'name': 'China Anne McClain', 'character': 'Uma'}, {'id': 1421398, 'name': ""Brenna D'Amico"", 'character': 'Jane'}, {'id': 1212273, 'name': 'Melanie Paxson', 'character': 'Fairy Godmother'}, {'id': 1729496, 'name': 'Thomas Doherty', 'character': 'Harry Hook'}]","[{'id': 65310, 'name': 'Kenny Ortega', 'job': 'Director'}]"
19173,"[{'id': 81160, 'name': 'Belén Fabra', 'character': 'Valérie'}, {'id': 19803, 'name': 'Leonardo Sbaraglia', 'character': 'Jaime'}, {'id': 15592, 'name': 'Llum Barrera', 'character': 'Sonia'}, {'id': 400, 'name': 'Джеральдин Чаплин', 'character': 'Abuela de Valére'}, {'id': 3822, 'name': 'Ángela Molina', 'character': 'Cristina'}, {'id': 84772, 'name': 'Pedro Gutiérrez', 'character': 'Hassan'}, {'id': 84773, 'name': 'José Chaves', 'character': 'Pedro'}, {'id': 84774, 'name': 'Jorge Yaman', 'character': 'Íñigo'}, {'id': 54521, 'name': 'David Vert', 'character': 'Alex'}, {'id': 84776, 'name': 'Jaume García Arija', 'character': 'Alessandro'}]","[{'id': 81159, 'name': 'Christian Molina', 'job': 'Director'}]"
225886,"[{'id': 6941, 'name': 'Кэмерон Диас', 'character': 'Annie'}, {'id': 41088, 'name': 'Джейсон Сигел', 'character': 'Jay'}, {'id': 52997, 'name': 'Роб Кордри', 'character': 'Robby'}, {'id': 475512, 'name': 'Ellie Kemper', 'character': 'Tess'}, {'id': 2879, 'name': 'Роб Лоу', 'character': 'Hank'}, {'id': 68276, 'name': 'Jolene Blalock', 'character': 'Catalina'}, {'id': 1384191, 'name': 'Melissa Paulo', 'character': 'Rosie'}, {'id': 105648, 'name': 'Нат Факсон', 'character': 'Max'}, {'id': 9279, 'name': 'Nancy Lenehan', 'character': 'Linda'}, {'id': 1306572, 'name': 'Giselle Eisenberg', 'character': 'Nell'}]","[{'id': 51851, 'name': 'Джейк Кэздан', 'job': 'Director'}]"
436931,"[{'id': 65424, 'name': '松本梨香', 'character': 'Satoshi (voice)'}, {'id': 73044, 'name': '大谷育江', 'character': 'Pikachu (voice)'}, {'id': 40325, 'name': 'Мэгуми Хаясибара', 'character': 'Musashi (voice)'}, {'id': 62318, 'name': 'Синъитиро Мики', 'character': 'Kojiro (voice)'}, {'id': 936287, 'name': '犬山イヌコ', 'character': 'Nyarth (voice)'}, {'id': 68916, 'name': 'Унсё Исидзука', 'character': 'Dr. Okido / Narrator (voice)'}, {'id': 1252610, 'name': '豊島まさみ', 'character': 'Hanako (voice)'}, {'id': 1024388, 'name': '中川翔子', 'character': 'Joy (voice)'}, {'id': 114725, 'name': '本郷奏多', 'character': 'Souji (voice)'}, {'id': 2117213, 'name': '佐藤栞里', 'character': 'Makoto (voice)'}]","[{'id': 65429, 'name': '湯山邦彦', 'job': 'Director'}]"
961268,"[{'id': 1937533, 'name': '전종서', 'character': 'Jang Ok-joo'}, {'id': 1257600, 'name': '김지훈', 'character': 'Choi Pro'}, {'id': 3154127, 'name': '박유림', 'character': 'Choi Min-hee'}, {'id': 1723499, 'name': '신세휘', 'character': 'High School Student'}, {'id': 2128935, 'name': '박형수', 'character': 'Myung-shik'}, {'id': 4309094, 'name': 'Park Geun-jeong', 'character': 'Short Haired Hotel Clerk'}, {'id': 4309197, 'name': 'Yang Jun-seok', 'character': 'Shaved Head Hotel Clerk'}, {'id': 1532399, 'name': '이재준', 'character': 'Ailen'}, {'id': 141153, 'name': 'Ким Ён Ок', 'character': 'Gun Dealer'}, {'id': 87792, 'name': '주현', 'character': 'Gun Dealer'}]","[{'id': 1943702, 'name': '이충현', 'job': 'Director'}]"
87818,"[{'id': 6065, 'name': 'Деннис Куэйд', 'character': 'Charlie Wessler (segment ""The Pitch"")'}, {'id': 17141, 'name': 'Грег Киннир', 'character': 'Griffin Schraeder (segment ""The Pitch"")'}, {'id': 6968, 'name': 'Хью Джекман', 'character': 'Davis (segment ""The Catch"")'}, {'id': 204, 'name': 'Кейт Уинслет', 'character': 'Beth (segment ""The Catch"")'}, {'id': 206905, 'name': 'Джереми Аллен Уайт', 'character': 'Kevin (segment ""Homeschooled"")'}, {'id': 23626, 'name': 'Лев Шрайбер', 'character': 'Robert (segment ""Homeschooled"")'}, {'id': 3489, 'name': 'Наоми Уоттс', 'character': 'Samantha (segment ""Homeschooled"")'}, {'id': 1772, 'name': 'Анна Фэрис', 'character': 'Vanessa (segment ""The Proposition"")'}, {'id': 73457, 'name': 'Крис Прэтт', 'character': 'Jason (segment ""The Proposition"")'}, {'id': 18793, 'name': 'Киран Калкин', 'character': 'Neil (segment ""Veronica"")'}]","[{'id': 52112, 'name': 'Steve Carr', 'job': 'Director'}, {'id': 9281, 'name': 'Элизабет Бэнкс', 'job': 'Director'}, {'id': 938682, 'name': 'Patrik Forsberg', 'job': 'Director'}, {'id': 938681, 'name': 'James Duffy', 'job': 'Director'}, {'id': 7396, 'name': 'Peter Farrelly', 'job': 'Director'}, {'id': 11091, 'name': 'Brett Ratner', 'job': 'Director'}, {'id': 2171, 'name': 'Griffin Dunne', 'job': 'Director'}, {'id': 32593, 'name': 'Steven Brill', 'job': 'Director'}, {'id': 15218, 'name': 'Джеймс Ганн', 'job': 'Director'}, {'id': 1579630, 'name': 'Will Graham', 'job': 'Director'}, {'id': 1272994, 'name': 'Jonathan van Tulleken', 'job': 'Director'}, {'id': 141825, 'name': 'Rusty Cundieff', 'job': 'Director'}]"
1094556,"[{'id': 1479143, 'name': 'Kira Kosarin', 'character': 'Phoebe Thunderman'}, {'id': 1277364, 'name': 'Jack Griffo', 'character': 'Max Thunderman'}, {'id': 1666059, 'name': 'Addison Riecke', 'character': 'Nora Thunderman'}, {'id': 1567479, 'name': 'Diego Velazquez', 'character': 'Billy Thunderman'}, {'id': 1666061, 'name': 'Maya Le Clark', 'character': 'Chloe Thunderman'}, {'id': 159275, 'name': 'Chris Tallman', 'character': 'Hank Thunderman'}, {'id': 20389, 'name': 'Rosa Blasi', 'character': 'Barb Thunderman'}, {'id': 74337, 'name': 'Дэна Снайдер', 'character': 'Dr. Colosso (voice)'}, {'id': 1219029, 'name': 'Paul F. Tompkins', 'character': 'King Crab'}, {'id': 2532312, 'name': 'Michael Wayne Foster', 'character': 'Strongdor'}]","[{'id': 1951095, 'name': 'Trevor Kirschner', 'job': 'Director'}]"
484718,"[{'id': 776, 'name': 'Эдди Мерфи', 'character': 'Prince Akeem / Clarence / Saul / Randy Watson'}, {'id': 44994, 'name': 'Arsenio Hall', 'character': 'Semmi / Morris / Reverend Brown / Baba'}, {'id': 1488960, 'name': 'Жермен Фаулер', 'character': 'Lavelle Junson'}, {'id': 168452, 'name': 'Leslie Jones', 'character': 'Mary Junson'}, {'id': 56903, 'name': 'Tracy Morgan', 'character': 'Uncle Reem'}, {'id': 1884703, 'name': 'KiKi Layne', 'character': 'Meeka'}, {'id': 155783, 'name': 'Shari Headley', 'character': 'Lisa'}, {'id': 10814, 'name': 'Уэсли Снайпс', 'character': 'General Izzi'}, {'id': 15152, 'name': 'James Earl Jones', 'character': 'King Jaffe Joffer'}, {'id': 22384, 'name': 'John Amos', 'character': 'Cleo McDowell'}]","[{'id': 53267, 'name': 'Craig Brewer', 'job': 'Director'}]"
125509,"[{'id': 1073327, 'name': 'Camilla Arfwedson', 'character': 'Sheriff Angela'}, {'id': 73040, 'name': 'Doug Bradley', 'character': 'Maynard'}, {'id': 1870972, 'name': 'Borisa Tyutyundzhieva', 'character': 'Linda'}, {'id': 228969, 'name': 'Roxanne McKee', 'character': 'Lita'}, {'id': 1108568, 'name': 'Paul Luebke', 'character': 'Gus'}, {'id': 1910056, 'name': 'Rosie Holden', 'character': 'Ginny'}, {'id': 1081468, 'name': 'Simon Ginty', 'character': 'Billy'}, {'id': 1081470, 'name': 'Amy Lennox', 'character': 'Cruz'}, {'id': 1070855, 'name': 'Peter Brooke', 'character': 'Jason'}, {'id': 1223787, 'name': 'Finn Jones', 'character': 'Teddy'}]","[{'id': 126882, 'name': ""Declan O'Brien"", 'job': 'Director'}]"
1287717,"[{'id': 4895160, 'name': 'Lucas Caballero', 'character': 'Aldo'}, {'id': 2395263, 'name': 'Pablo Martínez', 'character': 'Cristian'}, {'id': 2385590, 'name': 'Rafael Alfaro', 'character': 'Militar'}, {'id': 4895161, 'name': 'Lara Chamorro', 'character': 'Dueña de casa'}, {'id': 3205848, 'name': 'Andy Romero', 'character': 'Sirvienta'}, {'id': 4895164, 'name': 'Mario González Martí', 'character': 'Mario'}, {'id': 5403539, 'name': 'Santi Martínez', 'character': 'Niño'}, {'id': 4895166, 'name': 'Lia Love', 'character': 'Influencer'}, {'id': 4895165, 'name': 'Ariel Delgadillo', 'character': 'Influencer'}, {'id': 5404272, 'name': 'Lugo', 'character': 'Chofer de Ambulancia'}]","[{'id': 1691764, 'name': 'Hugo Cardozo', 'job': 'Director'}]"
25113,"[{'id': 21278, 'name': 'Алан Алда', 'character': 'Jack Burroughs'}, {'id': 14837, 'name': 'Кэрол Бёрнетт', 'character': 'Kate Burroughs'}, {'id': 41247, 'name': 'Len Cariou', 'character': 'Nick Callan'}, {'id': 18365, 'name': 'Sandy Dennis', 'character': 'Anne Callan'}, {'id': 13299, 'name': 'Рита Морено', 'character': 'Claudia Zimmer'}, {'id': 726, 'name': 'Джек Уэстон', 'character': 'Danny Zimmer'}, {'id': 29710, 'name': 'Bess Armstrong', 'character': 'Ginny Newley (Callan)'}, {'id': 1248928, 'name': 'Elizabeth Alda', 'character': 'Beth Burroughs'}, {'id': 1986192, 'name': 'Beatrice Alda', 'character': 'Lisa Callan'}, {'id': 166000, 'name': 'Robert Hitt', 'character': 'Room Clerk'}]","[{'id': 21278, 'name': 'Алан Алда', 'job': 'Director'}]"
77931,"[{'id': 5587, 'name': 'Хэнк Азариа', 'character': 'Gargamel'}, {'id': 41686, 'name': 'Нил Патрик Харрис', 'character': 'Patrick Winslow'}, {'id': 34195, 'name': 'Jayma Mays', 'character': 'Grace Winslow'}, {'id': 2039, 'name': 'Брендан Глисон', 'character': 'Victor Doyle'}, {'id': 111455, 'name': 'Katy Perry', 'character': 'Smurfette (voice)'}, {'id': 1277188, 'name': 'Джейкоб Трамбле', 'character': 'Blue Winslow'}, {'id': 127130, 'name': ""Nancy O'Dell"", 'character': ""Nancy O'Dell""}, {'id': 1298569, 'name': 'Karim Babin', 'character': 'Room Service Waiter'}, {'id': 1597842, 'name': 'Gaston Morrison', 'character': 'New York Taxi Driver'}, {'id': 1303903, 'name': 'Jocelyn Blanchard', 'character': 'Toad Man'}]","[{'id': 1215, 'name': 'Raja Gosnell', 'job': 'Director'}]"
1205025,"[{'id': 4012046, 'name': 'Armina Alegre', 'character': 'Kiki'}, {'id': 2513207, 'name': 'Nico Locco', 'character': 'Dr. Chris'}, {'id': 1401573, 'name': 'Mark Dionisio', 'character': 'Dino Santos'}, {'id': 3371806, 'name': 'Robb Guinto', 'character': 'Gina Santos'}, {'id': 4095744, 'name': 'Dyessa Garcia', 'character': 'Debra Rocha'}, {'id': 3882623, 'name': 'Ardy Raymundo', 'character': 'Taong Grasa'}, {'id': 3878179, 'name': 'Ayra Salvador', 'character': 'Bebe Ganda'}, {'id': 4033054, 'name': 'Jomar Valerio', 'character': 'Boy Bakal'}, {'id': 4442860, 'name': 'Jasper Torres', 'character': 'Joey'}, {'id': 3937163, 'name': 'Ada Hermosa', 'character': 'Lanie'}]","[{'id': 4376281, 'name': 'Gavino Rocha', 'job': 'Director'}]"
9471,"[{'id': 6941, 'name': 'Кэмерон Диас', 'character': 'Natalie Cook'}, {'id': 69597, 'name': 'Дрю Бэрримор', 'character': 'Dylan Sanders'}, {'id': 140, 'name': 'Люси Лью', 'character': 'Alex Munday'}, {'id': 3416, 'name': 'Деми Мур', 'character': 'Madison Lee'}, {'id': 1897, 'name': 'Берни Мак', 'character': 'Jimmy Bosley'}, {'id': 15009, 'name': 'Джастин Теру', 'character': ""Seamus O'Grady""}, {'id': 418, 'name': 'Роберт Патрик', 'character': 'Ray Carter'}, {'id': 1064, 'name': 'Crispin Glover', 'character': 'Thin Man'}, {'id': 10959, 'name': 'Шайа ЛаБаф', 'character': 'Max Petroni'}, {'id': 36422, 'name': 'Luke Wilson', 'character': 'Pete Kominsky'}]","[{'id': 36425, 'name': 'McG', 'job': 'Director'}]"
1151949,"[{'id': 1909697, 'name': 'Aurora Ribero', 'character': 'Agent 13 / Nomi'}, {'id': 2587281, 'name': 'Hana Malasan', 'character': 'Agent Umbra'}, {'id': 1830161, 'name': 'Andri Mashadi', 'character': 'Ariel'}, {'id': 1307917, 'name': 'Adipati Dolken', 'character': 'Prasetyo'}, {'id': 2752309, 'name': 'Kristo Immanuel', 'character': 'Jeki'}, {'id': 2304087, 'name': 'Ali Fikry', 'character': 'Monji'}, {'id': 1202392, 'name': 'Taskya Namya', 'character': 'Soriah'}, {'id': 1381949, 'name': 'Arswendy Bening Swara', 'character': 'Soemitro'}, {'id': 562233, 'name': 'Chew Kin-Wah', 'character': 'Handler'}, {'id': 2915513, 'name': 'Agra Piliang', 'character': 'Haga'}]","[{'id': 235430, 'name': 'Тимо Тьяджанто', 'job': 'Director'}]"
544401,"[{'id': 1136406, 'name': 'Том Холланд', 'character': 'Cherry'}, {'id': 144216, 'name': 'Сиэра Браво', 'character': 'Emily'}, {'id': 1007683, 'name': 'Джек Рейнор', 'character': 'Pills & Coke'}, {'id': 18313, 'name': 'Майкл Рисполи', 'character': 'Tommy'}, {'id': 1826682, 'name': 'Jeffrey Wahlberg', 'character': 'Jimenez'}, {'id': 1560185, 'name': 'Forrest Goodluck', 'character': 'James Lightfoot'}, {'id': 1900369, 'name': 'Michael Gandolfini', 'character': 'Cousin Joe'}, {'id': 2402750, 'name': 'Suhail Dabbach', 'character': 'Old Man Fatook'}, {'id': 1695073, 'name': 'Daniel R. Hill', 'character': 'Black'}, {'id': 1118363, 'name': ""Fionn O'Shea"", 'character': 'Arnold'}]","[{'id': 19272, 'name': 'Джо Руссо', 'job': 'Director'}, {'id': 19271, 'name': 'Энтони Руссо', 'job': 'Director'}]"
639,"[{'id': 7904, 'name': 'Билли Кристал', 'character': 'Harry Burns'}, {'id': 5344, 'name': 'Мег Райан', 'character': 'Sally Albright'}, {'id': 4, 'name': 'Кэрри Фишер', 'character': 'Marie'}, {'id': 9257, 'name': 'Бруно Кёрби', 'character': 'Jess'}, {'id': 9258, 'name': 'Steven Ford', 'character': 'Joe'}, {'id': 9259, 'name': 'Lisa Jane Persky', 'character': 'Alice'}, {'id': 9260, 'name': 'Michelle Nicastro', 'character': 'Amanda'}, {'id': 119884, 'name': 'Gretchen Palmer', 'character': 'Stewardess'}, {'id': 86475, 'name': 'Robert Alan Beuth', 'character': 'Man on Aisle'}, {'id': 1389091, 'name': 'David Burdick', 'character': '9 Year Old Boy'}]","[{'id': 3026, 'name': 'Роб Райнер', 'job': 'Director'}]"
23827,"[{'id': 90596, 'name': 'Katie Featherston', 'character': 'Katie Featherston'}, {'id': 90597, 'name': 'Micah Sloat', 'character': 'Micah Sloat'}, {'id': 90598, 'name': 'Mark Fredrichs', 'character': 'The Psychic'}, {'id': 967678, 'name': 'Amber Armstrong', 'character': 'Amber'}, {'id': 967721, 'name': 'Ashley Palmer', 'character': 'Diane'}, {'id': 2053114, 'name': 'Crystal Cartwright', 'character': 'Exorcism Nanny (uncredited)'}, {'id': 2053115, 'name': 'Spencer Marks', 'character': 'Dr. Johann Averies (uncredited)'}, {'id': 304848, 'name': 'Randy McDowell', 'character': 'Lt. Randy Hudson (uncredited)'}, {'id': 567623, 'name': 'James Piper', 'character': 'Richard (uncredited)'}]","[{'id': 90591, 'name': 'Oren Peli', 'job': 'Director'}]"
